tweet_id,label,text
568942331921092608,negative,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!
568940002849255425,negative,@VirginAmerica there is something wrong with you website in Safari iPhone
568929979981033472,positive,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet
568929026644975616,negative,@VirginAmerica Already checked in so the page expired :X
568928741298012160,negative,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!
568928605226426370,neutral,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y
568926018049691648,neutral,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4
568923762764095488,positive,@VirginAmerica I see what you did there ;)
568920614716600320,neutral,@VirginAmerica way to take advantage of #MayweatherPacquiao :)
568920221882257408,neutral,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao
568911350656675841,positive,@VirginAmerica your inflight team makes the experience #amazing!
568910590921609216,positive,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J
568901823215448064,negative,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED"
568898405189038080,neutral,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef
568897315458691072,positive,@VirginAmerica fav airline
568890074164809728,positive,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-)
568890062286385153,neutral,👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”
568884848632279041,neutral,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.
568882014415249408,negative,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help
568874645564362752,positive,@VirginAmerica Thank you!!
568868127364096000,negative,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.
568867068331864064,neutral,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!
568865011717705730,neutral,@VirginAmerica I need you to follow back in order to DM.
568864815654899712,neutral,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄
568855933360607232,neutral,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.
568853685855334400,negative,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!
568850967673896960,negative,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
568850943359496192,negative,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-)
568847512372514816,neutral,@VirginAmerica what is your policy on flying after surgery?
568845553104068609,neutral,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg
568840724700995584,negative,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!"
568840560347373569,positive,@VirginAmerica would love to do more for virgin just like I do for @GoPro
568838020041809920,neutral,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I
568837602071203840,neutral,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application."
568833739192557569,neutral,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq
568830466830151680,neutral,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ"
568830133626253312,negative,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS
568828648687591424,neutral,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA
568828112626012160,neutral,@VirginAmerica @madbee95 check the website before you go to the airport!
568824637267685377,negative,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr
568823689422053376,neutral,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8
568815689684815873,positive,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry
568812046747201537,negative,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff"
568811384437411840,negative,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.
568805696780824576,positive,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
568803996774879232,positive,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!"
568802396907835393,positive,@VirginAmerica happy to spend the day together. Let's do this!
568800805475782656,neutral,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9
568795484283736064,neutral,@VirginAmerica missed my flight. How does standby work?
568795139512127488,positive,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps
568792520337039360,neutral,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS
568791035297468416,positive,@VirginAmerica thank you! I absolutely will 😎
568790164404899840,negative,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD
568781819233091584,neutral,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘
568775898234798081,negative,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg
568769672922812418,negative,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW"
568735060104511488,neutral,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund
568689188377403392,neutral,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel
568663147189415936,negative,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW
568662343170674688,negative,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?
568646087361355776,neutral,@VirginAmerica add DTW and I'm sold!
568643040073506816,positive,@VirginAmerica How about some free drinks on the flight back for the free promo?
568633361595412481,positive,@VirginAmerica @SSal thanks!
568632394929958912,neutral,@VirginAmerica momma I made it! 😁😁😁
568630879246901248,neutral,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.
568629385105793024,neutral,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!
568626625857728513,neutral,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair
568608718994026496,negative,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage."
568607562251108352,neutral,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks
568605449659895808,positive,@VirginAmerica Thanks!
568604690767872000,positive,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel
568602941940043776,positive,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef
568595620002279424,negative,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?
568585196699664384,negative,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)"
568579880046227457,neutral,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd"
568577243200376833,neutral,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd"
568576829000425472,negative,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥
568572344056180737,neutral,@VirginAmerica is my new go to airline
568571772251082752,neutral,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer"
568553610981740544,positive,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks."
568543525505089536,positive,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.
568541317816561664,neutral,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica
568536882012749824,negative,@VirginAmerica trying to check-in...but looks like your site is down?
568532221180534784,negative,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!"
568526847320784896,negative,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.
